idx,rep,seed,run_timestamp,exit_code,miss_ratio,byte_miss_ratio,throughput_mqps,trace_file,cache_ratio,config
1,1,30101,next_wiki_bootstrap_nosem_3m_20260129_184204_001_r01,143,NA,NA,NA,"data/WikiCDN/wiki_2019t.oracleGeneral.zst",0.1,"LOH_PARALLEL_SAFE=1 LOH_RL_ALGO=SAC LOH_INCLUDE_REQUEST=1 LOH_FEATURE_LOG1P=1 LOH_FEATURE_LOG1P_RECIPROCAL=0 LOH_ENABLE_FEATURE_NORMALIZATION=1 LOH_USE_HEURISTIC_SIGNS=1 LOH_DUAL_CHANNEL=0 LOH_USE_SOFTMAX=1 LOH_SOFTMAX_TEMP=1.3 LOH_ACTION_SCALE=0.5 RL_UPDATE_INTERVAL=200 LOH_WEIGHT_EMA=0.9 LOH_WEIGHT_CLIP=1.0 LOH_SOFT_PRIOR=0 LOH_SCORE_USE_IRT=0 LOH_SCORE_USE_COMPOUND=0"
2,1,30201,next_wiki_bootstrap_nosem_3m_20260129_184204_002_r01,143,NA,NA,NA,"data/WikiCDN/wiki_2019t.oracleGeneral.zst",0.1,"LOH_PARALLEL_SAFE=1 LOH_RL_ALGO=SAC LOH_INCLUDE_REQUEST=1 LOH_FEATURE_LOG1P=1 LOH_FEATURE_LOG1P_RECIPROCAL=0 LOH_ENABLE_FEATURE_NORMALIZATION=1 LOH_USE_HEURISTIC_SIGNS=1 LOH_DUAL_CHANNEL=0 LOH_USE_SOFTMAX=0 LOH_ACTION_SCALE=1.0 RL_UPDATE_INTERVAL=50 LOH_WEIGHT_EMA=0.0 LOH_WEIGHT_CLIP=0.0 LOH_SOFT_PRIOR=0 LOH_SCORE_MODEL=linear LOH_SCORE_USE_IRT=0 LOH_SCORE_USE_COMPOUND=0"
3,1,30301,next_wiki_bootstrap_nosem_3m_20260129_184204_003_r01,143,NA,NA,NA,"data/WikiCDN/wiki_2019t.oracleGeneral.zst",0.1,"LOH_PARALLEL_SAFE=1 LOH_RL_ALGO=SAC LOH_INCLUDE_REQUEST=1 LOH_FEATURE_LOG1P=1 LOH_FEATURE_LOG1P_RECIPROCAL=0 LOH_ENABLE_FEATURE_NORMALIZATION=1 LOH_USE_HEURISTIC_SIGNS=1 LOH_DUAL_CHANNEL=0 LOH_USE_SOFTMAX=1 LOH_SOFTMAX_TEMP=1.3 LOH_ACTION_SCALE=0.5 RL_UPDATE_INTERVAL=200 LOH_WEIGHT_EMA=0.9 LOH_WEIGHT_CLIP=1.0 LOH_SOFT_PRIOR=0 LOH_SCORE_USE_IRT=1 LOH_SCORE_USE_COMPOUND=1"
