idx,n,miss_ratio_mean,miss_ratio_std,byte_miss_ratio_mean,byte_miss_ratio_std,throughput_mqps_mean,throughput_mqps_std,config
1,2,0.400400,0.000000,0.205900,0.000283,0.055000,0.007071,LOH_INCLUDE_REQUEST=1 LOH_FEATURE_LOG1P=1 LOH_ENABLE_FEATURE_NORMALIZATION=1 LOH_USE_HEURISTIC_SIGNS=1 LOH_SCORE_USE_COMPOUND=1 LOH_SCORE_USE_IRT=1 LOH_RL_ALGO=SAC LOH_DUAL_CHANNEL=0 LOH_USE_SOFTMAX=1 LOH_SOFT_PRIOR=0 RL_UPDATE_INTERVAL=500 LOH_WEIGHT_EMA=0.9 LOH_WEIGHT_CLIP=1.0
2,2,0.400400,0.000000,0.205700,0.000000,0.055000,0.007071,LOH_INCLUDE_REQUEST=1 LOH_FEATURE_LOG1P=1 LOH_ENABLE_FEATURE_NORMALIZATION=1 LOH_USE_HEURISTIC_SIGNS=1 LOH_SCORE_USE_COMPOUND=1 LOH_SCORE_USE_IRT=1 LOH_RL_ALGO=SAC LOH_DUAL_CHANNEL=0 LOH_USE_SOFTMAX=1 LOH_SOFT_PRIOR=0 RL_UPDATE_INTERVAL=500 LOH_WEIGHT_EMA=0.95 LOH_WEIGHT_CLIP=1.0
3,2,0.400400,0.000000,0.205700,0.000000,0.055000,0.007071,LOH_INCLUDE_REQUEST=1 LOH_FEATURE_LOG1P=1 LOH_ENABLE_FEATURE_NORMALIZATION=1 LOH_USE_HEURISTIC_SIGNS=1 LOH_SCORE_USE_COMPOUND=1 LOH_SCORE_USE_IRT=1 LOH_RL_ALGO=SAC LOH_DUAL_CHANNEL=0 LOH_USE_SOFTMAX=1 LOH_SOFT_PRIOR=0 RL_UPDATE_INTERVAL=500 LOH_WEIGHT_EMA=0.9 LOH_WEIGHT_CLIP=0.5
4,2,0.400400,0.000000,0.206550,0.000212,0.050000,0.000000,LOH_INCLUDE_REQUEST=1 LOH_FEATURE_LOG1P=1 LOH_ENABLE_FEATURE_NORMALIZATION=1 LOH_USE_HEURISTIC_SIGNS=1 LOH_SCORE_USE_COMPOUND=1 LOH_SCORE_USE_IRT=1 LOH_RL_ALGO=SAC LOH_DUAL_CHANNEL=0 LOH_USE_SOFTMAX=1 LOH_SOFT_PRIOR=0 RL_UPDATE_INTERVAL=500 LOH_SOFTMAX_TEMP=0.7 LOH_WEIGHT_EMA=0.9 LOH_WEIGHT_CLIP=1.0
5,2,0.400400,0.000000,0.205700,0.000000,0.055000,0.007071,LOH_INCLUDE_REQUEST=1 LOH_FEATURE_LOG1P=1 LOH_ENABLE_FEATURE_NORMALIZATION=1 LOH_USE_HEURISTIC_SIGNS=1 LOH_SCORE_USE_COMPOUND=1 LOH_SCORE_USE_IRT=1 LOH_RL_ALGO=SAC LOH_DUAL_CHANNEL=0 LOH_USE_SOFTMAX=1 LOH_SOFT_PRIOR=0 RL_UPDATE_INTERVAL=500 LOH_SOFTMAX_TEMP=0.5 LOH_WEIGHT_EMA=0.9 LOH_WEIGHT_CLIP=1.0
6,2,0.400400,0.000000,0.205550,0.000212,0.050000,0.000000,LOH_INCLUDE_REQUEST=1 LOH_FEATURE_LOG1P=1 LOH_ENABLE_FEATURE_NORMALIZATION=1 LOH_USE_HEURISTIC_SIGNS=1 LOH_SCORE_USE_COMPOUND=1 LOH_SCORE_USE_IRT=1 LOH_RL_ALGO=SAC LOH_DUAL_CHANNEL=0 LOH_USE_SOFTMAX=1 LOH_SOFT_PRIOR=0 RL_UPDATE_INTERVAL=500 LOH_ACTION_SCALE=2.0 LOH_WEIGHT_EMA=0.9 LOH_WEIGHT_CLIP=1.0
7,2,0.400400,0.000000,0.205750,0.000495,0.050000,0.000000,LOH_INCLUDE_REQUEST=1 LOH_FEATURE_LOG1P=1 LOH_ENABLE_FEATURE_NORMALIZATION=1 LOH_USE_HEURISTIC_SIGNS=1 LOH_SCORE_USE_COMPOUND=1 LOH_SCORE_USE_IRT=1 LOH_RL_ALGO=SAC LOH_DUAL_CHANNEL=0 LOH_USE_SOFTMAX=1 LOH_SOFT_PRIOR=0 RL_UPDATE_INTERVAL=500 RL_STATE_USE_MISSRATIO=0 LOH_WEIGHT_EMA=0.9 LOH_WEIGHT_CLIP=1.0
8,2,0.400400,0.000000,0.205750,0.000495,0.055000,0.007071,LOH_INCLUDE_REQUEST=1 LOH_FEATURE_LOG1P=1 LOH_ENABLE_FEATURE_NORMALIZATION=1 LOH_USE_HEURISTIC_SIGNS=1 LOH_SCORE_USE_COMPOUND=1 LOH_SCORE_USE_IRT=1 LOH_RL_ALGO=SAC LOH_DUAL_CHANNEL=0 LOH_USE_SOFTMAX=1 LOH_SOFT_PRIOR=0 RL_UPDATE_INTERVAL=500 RL_STATE_USE_MISSRATIO=0 LOH_SOFTMAX_TEMP=0.7 LOH_WEIGHT_EMA=0.9 LOH_WEIGHT_CLIP=1.0
