idx,rep,seed,run_timestamp,exit_code,miss_ratio,byte_miss_ratio,throughput_mqps,trace_file,cache_ratio,config
1,1,1101,meta_algo_expand_v6_1215_011924_001_r01,0,0.269702,0.164600,0.01,"data/MetaCDN/meta_reag.oracleGeneral.zst",0.1,"LOH_RL_ALGO=SAC LOH_INCLUDE_REQUEST=1 LOH_FEATURE_LOG1P=1 LOH_FEATURE_LOG1P_RECIPROCAL=0 LOH_ENABLE_FEATURE_NORMALIZATION=1 LOH_USE_HEURISTIC_SIGNS=1 LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_DUAL_CHANNEL=0 LOH_USE_SOFTMAX=1 LOH_SOFT_PRIOR=0 LOH_SOFTMAX_TEMP=1.0 LOH_ACTION_SCALE=1.0 RL_UPDATE_INTERVAL=250 LOH_WEIGHT_EMA=0.9 LOH_WEIGHT_CLIP=1.0"
1,2,1102,meta_algo_expand_v6_1215_011924_001_r02,0,0.269692,0.164620,0.01,"data/MetaCDN/meta_reag.oracleGeneral.zst",0.1,"LOH_RL_ALGO=SAC LOH_INCLUDE_REQUEST=1 LOH_FEATURE_LOG1P=1 LOH_FEATURE_LOG1P_RECIPROCAL=0 LOH_ENABLE_FEATURE_NORMALIZATION=1 LOH_USE_HEURISTIC_SIGNS=1 LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_DUAL_CHANNEL=0 LOH_USE_SOFTMAX=1 LOH_SOFT_PRIOR=0 LOH_SOFTMAX_TEMP=1.0 LOH_ACTION_SCALE=1.0 RL_UPDATE_INTERVAL=250 LOH_WEIGHT_EMA=0.9 LOH_WEIGHT_CLIP=1.0"
2,1,1201,meta_algo_expand_v6_1215_011924_002_r01,0,0.269699,0.164738,0.01,"data/MetaCDN/meta_reag.oracleGeneral.zst",0.1,"LOH_RL_ALGO=SAC LOH_INCLUDE_REQUEST=1 LOH_FEATURE_LOG1P=1 LOH_FEATURE_LOG1P_RECIPROCAL=0 LOH_ENABLE_FEATURE_NORMALIZATION=1 LOH_USE_HEURISTIC_SIGNS=1 LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_DUAL_CHANNEL=0 LOH_USE_SOFTMAX=1 LOH_SOFT_PRIOR=0 LOH_SOFTMAX_TEMP=1.0 LOH_ACTION_SCALE=1.0 RL_UPDATE_INTERVAL=200 LOH_WEIGHT_EMA=0.9 LOH_WEIGHT_CLIP=1.0"
2,2,1202,meta_algo_expand_v6_1215_011924_002_r02,0,0.269744,0.163985,0.01,"data/MetaCDN/meta_reag.oracleGeneral.zst",0.1,"LOH_RL_ALGO=SAC LOH_INCLUDE_REQUEST=1 LOH_FEATURE_LOG1P=1 LOH_FEATURE_LOG1P_RECIPROCAL=0 LOH_ENABLE_FEATURE_NORMALIZATION=1 LOH_USE_HEURISTIC_SIGNS=1 LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_DUAL_CHANNEL=0 LOH_USE_SOFTMAX=1 LOH_SOFT_PRIOR=0 LOH_SOFTMAX_TEMP=1.0 LOH_ACTION_SCALE=1.0 RL_UPDATE_INTERVAL=200 LOH_WEIGHT_EMA=0.9 LOH_WEIGHT_CLIP=1.0"
3,1,1301,meta_algo_expand_v6_1215_011924_003_r01,0,0.269727,0.164722,0.01,"data/MetaCDN/meta_reag.oracleGeneral.zst",0.1,"LOH_RL_ALGO=SAC LOH_INCLUDE_REQUEST=1 LOH_FEATURE_LOG1P=1 LOH_FEATURE_LOG1P_RECIPROCAL=0 LOH_ENABLE_FEATURE_NORMALIZATION=1 LOH_USE_HEURISTIC_SIGNS=1 LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_DUAL_CHANNEL=0 LOH_USE_SOFTMAX=1 LOH_SOFT_PRIOR=0 LOH_SOFTMAX_TEMP=1.0 LOH_ACTION_SCALE=1.0 RL_UPDATE_INTERVAL=300 LOH_WEIGHT_EMA=0.9 LOH_WEIGHT_CLIP=1.0"
3,2,1302,meta_algo_expand_v6_1215_011924_003_r02,0,0.269682,0.164866,0.01,"data/MetaCDN/meta_reag.oracleGeneral.zst",0.1,"LOH_RL_ALGO=SAC LOH_INCLUDE_REQUEST=1 LOH_FEATURE_LOG1P=1 LOH_FEATURE_LOG1P_RECIPROCAL=0 LOH_ENABLE_FEATURE_NORMALIZATION=1 LOH_USE_HEURISTIC_SIGNS=1 LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_DUAL_CHANNEL=0 LOH_USE_SOFTMAX=1 LOH_SOFT_PRIOR=0 LOH_SOFTMAX_TEMP=1.0 LOH_ACTION_SCALE=1.0 RL_UPDATE_INTERVAL=300 LOH_WEIGHT_EMA=0.9 LOH_WEIGHT_CLIP=1.0"
