step,w0,w1,w2,w3,w4,w5,w6
1,0.06913659,0.24811752,0.3346977,0.0979155,0.12965782,0.12047487,0.0
2,0.19008145,0.3302934,0.15919879,0.05507321,0.10339896,0.16195413,0.0
3,0.09788658,0.4736599,0.14134434,0.08832437,0.10348596,0.09529875,0.0
4,0.14098111,0.09089276,0.09178043,0.12769718,0.23197624,0.31667227,0.0
5,0.06895635,0.29335737,0.33519968,0.13650012,0.04563374,0.12035272,0.0
6,0.10001776,0.05573585,0.3043541,0.13669758,0.27765882,0.12553588,0.0
7,0.21773112,0.18488185,0.14125979,0.05958106,0.10303113,0.2935151,0.0
8,0.2646189,0.09809175,0.07970858,0.36473572,0.13190061,0.06094441,0.0
9,0.08093723,0.2799289,0.31983474,0.06659763,0.10063484,0.15206672,0.0
10,0.21350531,0.22057809,0.10786093,0.10588431,0.25815532,0.09401606,0.0
11,0.10246626,0.07876133,0.08923893,0.07086965,0.31751877,0.34114498,0.0
12,0.20849678,0.15647867,0.17639041,0.21788262,0.10546282,0.13528866,0.0
13,0.09316857,0.28403473,0.25909123,0.16580209,0.12859473,0.06930873,0.0
14,0.3033879,0.11295728,0.13005875,0.08032455,0.31179437,0.06147716,0.0
15,0.22619225,0.06841441,0.27468437,0.17059304,0.1384639,0.12165209,0.0
16,0.10456303,0.23608325,0.2940064,0.06549277,0.21924703,0.08060753,0.0
17,0.17740501,0.19604813,0.09312211,0.24734944,0.23946464,0.04661066,0.0
18,0.09980374,0.16748111,0.07524156,0.08781259,0.46335876,0.10630222,0.0
19,0.22250837,0.19503292,0.2927805,0.10000055,0.06171958,0.1279581,0.0
20,0.33649495,0.09904117,0.2131991,0.09114571,0.15531126,0.10480774,0.0
21,0.29897767,0.04771078,0.11681777,0.24122836,0.23457846,0.06068693,0.0
22,0.06767738,0.2522897,0.2506484,0.08860018,0.22936691,0.11141735,0.0
23,0.31863046,0.26936898,0.07389124,0.10312007,0.06619238,0.16879691,0.0
24,0.09392694,0.20604466,0.2263326,0.07025911,0.29087383,0.11256284,0.0
25,0.25126895,0.19073273,0.08798696,0.08254456,0.3122152,0.0752515,0.0
26,0.17405239,0.0723797,0.21895646,0.20322368,0.18417671,0.14721107,0.0
27,0.11728498,0.24366796,0.1353485,0.16656974,0.0565896,0.28053924,0.0
28,0.05720994,0.25117272,0.12203208,0.0860087,0.26238108,0.2211955,0.0
29,0.08201741,0.11362132,0.11806678,0.3680368,0.2240143,0.09424339,0.0
30,0.08826629,0.08145897,0.27703518,0.362496,0.08520585,0.10553771,0.0
31,0.06539172,0.16810936,0.2404527,0.2958331,0.13667533,0.0935378,0.0
32,0.15585473,0.04611288,0.2366136,0.27129158,0.24029475,0.04983233,0.0
33,0.2770404,0.07309424,0.13673247,0.1557129,0.16704786,0.19037211,0.0
34,0.20468645,0.05093689,0.13890418,0.20320252,0.21214929,0.19012062,0.0
35,0.2526002,0.14227495,0.2459443,0.10182137,0.07423961,0.18311958,0.0
36,0.18680581,0.1992882,0.07838962,0.15782513,0.21505097,0.16264021,0.0
37,0.08550469,0.27657664,0.09639201,0.04798818,0.18537137,0.30816704,0.0
38,0.31338006,0.11873596,0.15725832,0.20194912,0.14598465,0.06269193,0.0
39,0.05494099,0.21618451,0.08012385,0.10865711,0.26414746,0.27594605,0.0
40,0.06837364,0.09227459,0.17656651,0.32459068,0.09170747,0.24648707,0.0
41,0.05801512,0.19276875,0.18984333,0.2807342,0.0904984,0.1881402,0.0
42,0.11549867,0.38861996,0.10402679,0.1745412,0.10493633,0.11237705,0.0
43,0.06897837,0.05493608,0.18810315,0.09650577,0.27221584,0.31926072,0.0
44,0.15649351,0.14346854,0.15149364,0.20416738,0.23206493,0.11231192,0.0
45,0.2289216,0.39858744,0.06367474,0.09454048,0.12360553,0.09067027,0.0
46,0.2781528,0.12713948,0.18469688,0.13347192,0.15870044,0.11783849,0.0
47,0.17003497,0.07578077,0.25471988,0.10751662,0.3279269,0.06402086,0.0
48,0.2453344,0.15815493,0.2903866,0.08678117,0.06880485,0.15053798,0.0
49,0.22788474,0.06655981,0.24689862,0.16430463,0.11216581,0.18218641,0.0
50,0.17912409,0.06849299,0.13832922,0.19235359,0.36330825,0.05839185,0.0
51,0.21022584,0.05287226,0.18783326,0.28209606,0.07130408,0.19566853,0.0
52,0.05563151,0.11753196,0.2809507,0.33175266,0.15734057,0.05679261,0.0
53,0.17440324,0.21395358,0.16081947,0.04775432,0.26171345,0.141356,0.0
54,0.4416043,0.1757396,0.07750934,0.08252105,0.068378,0.15424772,0.0
55,0.13230257,0.12512997,0.23845659,0.1462234,0.17394893,0.18393856,0.0
56,0.21812534,0.19615526,0.12233163,0.1123675,0.13170265,0.21931754,0.0
57,0.06474632,0.26024005,0.07874519,0.26550716,0.16693409,0.16382721,0.0
58,0.21587586,0.39500245,0.05797632,0.14929716,0.06010094,0.12174726,0.0
59,0.2894192,0.16700971,0.24197336,0.10308034,0.13043085,0.06808662,0.0
60,0.17128463,0.14410266,0.3113617,0.15295449,0.15012613,0.0701704,0.0
61,0.24185108,0.3116752,0.08583602,0.08432667,0.19074544,0.0855656,0.0
62,0.13061817,0.3144111,0.26021734,0.13951565,0.08693229,0.06830547,0.0
63,0.15600786,0.19313556,0.10991115,0.2524956,0.12136083,0.16708907,0.0
64,0.17955396,0.20485175,0.18093127,0.18352933,0.19519462,0.05593907,0.0
65,0.21985304,0.05618159,0.16197123,0.25582325,0.05662949,0.24954149,0.0
66,0.21998672,0.14460509,0.28925034,0.11444738,0.11739039,0.11432012,0.0
67,0.16339505,0.05826332,0.17024711,0.2661212,0.2755327,0.06644056,0.0
68,0.3655445,0.15115803,0.1325585,0.06894436,0.20583054,0.07596406,0.0
69,0.10226804,0.09754924,0.12528282,0.09918113,0.2880712,0.2876476,0.0
70,0.20459107,0.10806353,0.09865905,0.17116126,0.21212246,0.20540267,0.0
71,0.1026332,0.05412681,0.09992022,0.24152716,0.18467648,0.31711608,0.0
72,0.08708368,0.3297743,0.07600547,0.13301729,0.14148018,0.23263906,0.0
73,0.35946983,0.12794122,0.10876339,0.22448738,0.08126866,0.09806949,0.0
74,0.13003512,0.2707697,0.34538126,0.05711512,0.14732218,0.04937667,0.0
75,0.16147582,0.33351013,0.08262022,0.13883427,0.1766239,0.10693567,0.0
76,0.09989377,0.14438625,0.05088718,0.30074823,0.24607734,0.15800722,0.0
77,0.22491989,0.26735783,0.16618343,0.11408176,0.1118122,0.11564495,0.0
78,0.16611335,0.08238403,0.14955081,0.17665853,0.07049976,0.35479352,0.0
79,0.07312457,0.23067656,0.21309546,0.09828203,0.14473133,0.2400901,0.0
80,0.37325558,0.16376552,0.20179571,0.06750817,0.12016853,0.07350644,0.0
81,0.09338003,0.1473955,0.28643525,0.13262735,0.13123569,0.20892622,0.0
82,0.23368827,0.25918153,0.13136235,0.04833768,0.22122861,0.10620163,0.0
83,0.05580529,0.1002261,0.21332204,0.35166728,0.1616279,0.11735145,0.0
84,0.12787406,0.12732172,0.23903352,0.07822284,0.3627733,0.06477455,0.0
85,0.3015782,0.06076224,0.23023057,0.26517212,0.06292178,0.07933509,0.0
86,0.10905121,0.09195332,0.21540137,0.10875859,0.3156861,0.15914935,0.0
87,0.29348668,0.17527267,0.2254546,0.0784295,0.09112478,0.1362318,0.0
88,0.29114097,0.1675855,0.13255773,0.09257454,0.16943452,0.14670663,0.0
89,0.1973654,0.22361279,0.21027818,0.17606388,0.08401343,0.10866635,0.0
90,0.29135844,0.1595595,0.16095954,0.08792083,0.16449942,0.13570222,0.0
91,0.41319203,0.08817238,0.15846549,0.08959717,0.14633368,0.10423925,0.0
92,0.11538511,0.30153108,0.09290207,0.27438343,0.05847273,0.15732554,0.0
93,0.14756872,0.20267725,0.09443006,0.14307906,0.21830407,0.19394088,0.0
94,0.09441917,0.08249339,0.40147668,0.06817956,0.09684055,0.25659066,0.0
95,0.08977183,0.20486693,0.2860768,0.0535543,0.06281766,0.30291253,0.0
96,0.07975017,0.05719498,0.09888325,0.06678078,0.2798806,0.41751018,0.0
97,0.30078807,0.0582979,0.1879123,0.06644293,0.26133022,0.12522854,0.0
98,0.24976204,0.23288918,0.07325885,0.05278687,0.1462559,0.24504718,0.0
99,0.18781324,0.04677929,0.07850347,0.20179504,0.24458882,0.24052012,0.0
100,0.12697169,0.12480079,0.3005828,0.07396682,0.05855631,0.31512156,0.0
101,0.3053351,0.20315191,0.17984791,0.06361309,0.10766125,0.14039075,0.0
102,0.05765456,0.06198437,0.1672021,0.24285185,0.20435382,0.26595324,0.0
103,0.07892022,0.30042472,0.14101142,0.06680597,0.31135842,0.10147922,0.0
104,0.17990105,0.16833574,0.28708184,0.10161386,0.09548885,0.1675787,0.0
105,0.19396843,0.17723665,0.14720227,0.21120058,0.1567174,0.11367463,0.0
106,0.16192631,0.35530525,0.06069895,0.14941381,0.18770802,0.08494765,0.0
107,0.18318164,0.3174872,0.14253737,0.05047069,0.1567541,0.14956895,0.0
108,0.12559009,0.14108714,0.23021398,0.13193075,0.11975835,0.25141966,0.0
109,0.1256919,0.09910261,0.12606505,0.3281894,0.2356749,0.08527613,0.0
110,0.25923228,0.08961557,0.07592493,0.10967307,0.20486885,0.26068532,0.0
111,0.19628644,0.0526187,0.24051376,0.05747301,0.21706298,0.2360451,0.0
112,0.15715662,0.16894986,0.25862947,0.17527731,0.12699662,0.11299006,0.0
113,0.13248812,0.16804929,0.2838054,0.06319451,0.11042234,0.24204032,0.0
