step,w0,w1,w2,w3,w4,w5,w6
133,0.11160491,0.12559606,0.11610828,0.09502359,0.21705432,0.33461276,0.0
134,0.23702326,0.10171496,0.12576167,0.2299338,0.08144742,0.22411881,0.0
135,0.20288603,0.25513458,0.20690545,0.08548593,0.10451864,0.14506939,0.0
136,0.10413466,0.2272447,0.34052292,0.17578037,0.08802614,0.06429128,0.0
137,0.19134781,0.22235619,0.08523097,0.2623965,0.08531953,0.15334895,0.0
138,0.185947,0.1972552,0.20351626,0.07644042,0.245567,0.09127419,0.0
139,0.12228206,0.13800646,0.11605286,0.32056472,0.05101656,0.25207737,0.0
140,0.17236625,0.32721704,0.1845277,0.10309167,0.1466312,0.06616616,0.0
141,0.06483317,0.06152984,0.2856389,0.23790343,0.27908653,0.07100815,0.0
142,0.07698382,0.33127946,0.06402351,0.1581116,0.27836043,0.09124124,0.0
143,0.20423685,0.2606555,0.16791286,0.12764962,0.12443758,0.11510766,0.0
144,0.06349718,0.3280881,0.0908113,0.06400642,0.26053685,0.19306013,0.0
145,0.2989753,0.07689811,0.07781313,0.12700331,0.06741653,0.35189366,0.0
146,0.09694771,0.3450378,0.07365856,0.05700185,0.20306182,0.22429228,0.0
147,0.10712588,0.10572316,0.35312226,0.06056668,0.0583618,0.3151002,0.0
148,0.19599481,0.08146593,0.15870965,0.27852222,0.15245555,0.13285184,0.0
149,0.20057337,0.25607514,0.07745913,0.05972113,0.2456224,0.1605488,0.0
150,0.07335635,0.10432138,0.3358836,0.18140341,0.07402839,0.23100689,0.0
151,0.29954457,0.23791957,0.07521258,0.15516864,0.18216816,0.04998649,0.0
152,0.27076578,0.23659132,0.13665475,0.155377,0.06064034,0.13997073,0.0
153,0.23986278,0.16096406,0.06650373,0.23751172,0.17396776,0.12118988,0.0
154,0.2980282,0.23359208,0.17707027,0.06054098,0.14994568,0.08082288,0.0
155,0.16222063,0.08367293,0.07593545,0.19395545,0.11001951,0.37419602,0.0
156,0.17653246,0.34321734,0.20125927,0.13509752,0.07124914,0.07264417,0.0
157,0.3107502,0.14485593,0.04264409,0.11778488,0.13203532,0.25192964,0.0
158,0.25244194,0.13905697,0.12139268,0.15224938,0.10878401,0.22607505,0.0
159,0.12401666,0.10107788,0.12418967,0.32943743,0.16646412,0.15481412,0.0
160,0.24962902,0.06892271,0.11530442,0.19489609,0.3048797,0.06636811,0.0
161,0.12833516,0.1390982,0.1315818,0.06957414,0.19996557,0.33144513,0.0
162,0.06421688,0.19893186,0.08830242,0.10482911,0.1890305,0.35468918,0.0
163,0.32606462,0.0946795,0.14577764,0.14104424,0.21322268,0.07921132,0.0
164,0.25221264,0.19178627,0.2640127,0.09028307,0.13917804,0.06252727,0.0
165,0.06994244,0.34998146,0.09718102,0.11422941,0.23964666,0.12901907,0.0
166,0.05580209,0.2708971,0.14393291,0.2605901,0.1044213,0.16435649,0.0
167,0.09077077,0.17563407,0.08901321,0.34906077,0.13692512,0.15859617,0.0
168,0.06641363,0.17451833,0.133208,0.28042838,0.22708766,0.11834404,0.0
169,0.31820458,0.15334138,0.07518324,0.06897157,0.28641862,0.09788055,0.0
170,0.12364696,0.12238824,0.20117186,0.25368133,0.1542722,0.14483947,0.0
171,0.16124226,0.11313485,0.16575679,0.14176488,0.29677337,0.12132788,0.0
172,0.18611737,0.07812387,0.04863356,0.23493406,0.25528976,0.19690138,0.0
173,0.09339182,0.29669762,0.14189482,0.06729092,0.10222299,0.29850182,0.0
174,0.13066912,0.24356979,0.11261275,0.34551504,0.08994538,0.07768787,0.0
175,0.06458346,0.13550076,0.24639806,0.1298071,0.1950235,0.22868714,0.0
176,0.07492839,0.38630143,0.2416377,0.07827781,0.07840434,0.14045034,0.0
177,0.0497151,0.29684812,0.19889522,0.18299791,0.06834611,0.20319752,0.0
178,0.08518206,0.29875833,0.06688107,0.12127512,0.2856431,0.14226036,0.0
179,0.05265651,0.33488968,0.17256644,0.05845873,0.06060048,0.32082823,0.0
180,0.10239308,0.1759823,0.16539314,0.09455185,0.17903756,0.28264207,0.0
181,0.3480838,0.14672992,0.06130054,0.12930132,0.25049102,0.06409331,0.0
182,0.22912413,0.08980065,0.26421002,0.14109313,0.13904068,0.1367314,0.0
183,0.14165989,0.18913598,0.2008082,0.1336842,0.18065767,0.15405412,0.0
184,0.23178357,0.09305863,0.14388217,0.2087716,0.07398783,0.24851613,0.0
185,0.2033996,0.04190514,0.25973442,0.27475893,0.08376279,0.13643911,0.0
186,0.25878936,0.11075907,0.17201503,0.12841001,0.16949661,0.16052997,0.0
187,0.05115072,0.10923152,0.2764197,0.10553949,0.2830607,0.17459789,0.0
188,0.10881466,0.15220974,0.06609593,0.3309888,0.06091023,0.28098065,0.0
189,0.1106915,0.06513835,0.14048912,0.23969963,0.15728505,0.28669637,0.0
190,0.25649372,0.15525298,0.14676322,0.09028689,0.12688775,0.22431548,0.0
191,0.21413048,0.23124333,0.17979902,0.04014057,0.22624066,0.10844593,0.0
192,0.14559625,0.15937757,0.28660777,0.13740022,0.04525679,0.22576138,0.0
193,0.05846432,0.07540521,0.29984638,0.19232674,0.10537193,0.26858538,0.0
194,0.09931538,0.08895359,0.31483972,0.29628345,0.07094274,0.12966506,0.0
195,0.08416171,0.20141585,0.33118877,0.10205743,0.07175744,0.20941882,0.0
196,0.17519447,0.13820732,0.07912049,0.22800656,0.28377488,0.09569623,0.0
197,0.2520469,0.08496148,0.247486,0.08113863,0.13140678,0.20296024,0.0
198,0.25421357,0.14766878,0.28539258,0.05194937,0.1652117,0.09556402,0.0
199,0.05810784,0.06601472,0.2194568,0.23750107,0.06894467,0.3499749,0.0
200,0.11948222,0.11401134,0.15239705,0.14714557,0.29797164,0.16899227,0.0
201,0.0858652,0.16811539,0.07217966,0.16887182,0.08033396,0.42463395,0.0
202,0.09741496,0.12038526,0.13557965,0.09029531,0.21929367,0.33703116,0.0
203,0.21392325,0.06918895,0.06992346,0.19934297,0.09146459,0.35615686,0.0
204,0.14277677,0.2453501,0.09889603,0.15930736,0.18765496,0.1660148,0.0
205,0.14569485,0.12084952,0.34153432,0.08957512,0.17094803,0.1313982,0.0
206,0.07120728,0.17800063,0.27914995,0.10675544,0.11550581,0.24938092,0.0
207,0.06677747,0.4424008,0.20795707,0.08817907,0.11194978,0.08273569,0.0
208,0.08638164,0.21521918,0.28668073,0.2670564,0.05108798,0.09357407,0.0
209,0.10186928,0.08442823,0.13986702,0.15136133,0.31583723,0.20663688,0.0
210,0.08880764,0.10612556,0.32622543,0.2292861,0.19755316,0.0520021,0.0
211,0.15586253,0.24811704,0.0687134,0.30892506,0.08668554,0.1316964,0.0
212,0.15723251,0.22491589,0.05766458,0.20616426,0.12957595,0.22444677,0.0
213,0.06686641,0.15863869,0.05771607,0.28756535,0.33245587,0.09675755,0.0
214,0.15176773,0.06866295,0.15920709,0.2269799,0.27423042,0.11915185,0.0
215,0.19423917,0.04900858,0.20371103,0.19029863,0.14345498,0.2192876,0.0
216,0.06650806,0.3251952,0.2656644,0.06672884,0.1912006,0.08470279,0.0
217,0.31031877,0.064713,0.18636358,0.08173627,0.20790938,0.14895889,0.0
218,0.16053224,0.23368977,0.12310788,0.09376194,0.10974126,0.27916697,0.0
219,0.30192286,0.0813885,0.16194211,0.16629,0.05544099,0.23301554,0.0
220,0.17004536,0.18767452,0.08359768,0.05179204,0.25332874,0.25356174,0.0
221,0.06217385,0.14790545,0.09853405,0.34860837,0.27508837,0.06768996,0.0
222,0.1802368,0.08089229,0.10117461,0.32301685,0.09111077,0.22356862,0.0
223,0.06451729,0.21105553,0.16755652,0.1086311,0.28244984,0.16578974,0.0
224,0.2984105,0.2662245,0.10668584,0.04441116,0.06375086,0.22051725,0.0
225,0.26064834,0.1081591,0.15234832,0.0728258,0.22145838,0.18456008,0.0
226,0.16915932,0.0924367,0.22589394,0.17194284,0.22395428,0.11661288,0.0
227,0.05522091,0.16515183,0.31614834,0.08330186,0.06515837,0.31501865,0.0
228,0.1524012,0.10818215,0.1324039,0.09711882,0.24814016,0.26175374,0.0
229,0.07601298,0.2607062,0.22207274,0.22052631,0.15577598,0.06490572,0.0
230,0.17407224,0.0546664,0.18259977,0.12671757,0.2215488,0.2403952,0.0
231,0.1387625,0.09643216,0.13353327,0.23996702,0.3078845,0.08342054,0.0
232,0.23254898,0.09472484,0.18934558,0.11886881,0.28690943,0.07760238,0.0
233,0.06473023,0.17886765,0.39274895,0.10873392,0.0843859,0.17053327,0.0
234,0.28181037,0.06632395,0.08539569,0.06949604,0.26361102,0.23336302,0.0
235,0.27472934,0.08449726,0.13435231,0.32728788,0.10088672,0.0782465,0.0
236,0.12813361,0.12305124,0.16279298,0.26111332,0.22319399,0.10171486,0.0
237,0.33434305,0.1056423,0.15804346,0.16248168,0.19148447,0.04800501,0.0
238,0.11802634,0.16352038,0.20181601,0.14843848,0.07684443,0.29135436,0.0
239,0.08730748,0.26945496,0.20484316,0.1614902,0.15076497,0.12613915,0.0
240,0.24066266,0.18938474,0.06954088,0.21025579,0.23786226,0.05229364,0.0
241,0.12865412,0.16759363,0.14113638,0.08425978,0.2952624,0.18309371,0.0
242,0.27278945,0.21639992,0.18424411,0.07333474,0.15597945,0.09725242,0.0
243,0.10320938,0.14314795,0.17972891,0.16204579,0.30759463,0.10427331,0.0
244,0.08905485,0.0967686,0.21791282,0.17101769,0.22108713,0.20415893,0.0
245,0.08323157,0.29590908,0.14846168,0.09809057,0.13895215,0.23535496,0.0
246,0.10981885,0.2390962,0.1226619,0.21760584,0.23976208,0.07105508,0.0
247,0.08031175,0.22496116,0.08718865,0.21983847,0.19228315,0.19541676,0.0
248,0.07647638,0.08463453,0.17487036,0.21803968,0.13202232,0.31395677,0.0
249,0.1385565,0.2657338,0.18674508,0.18229021,0.08118318,0.14549129,0.0
250,0.16840325,0.14455004,0.17367837,0.11392715,0.1303666,0.26907456,0.0
251,0.09787682,0.078519,0.13725416,0.29740393,0.07929344,0.3096526,0.0
252,0.17013869,0.08247641,0.14541773,0.29963556,0.06020752,0.24212402,0.0
253,0.06695767,0.26524943,0.16343343,0.10116874,0.34889495,0.0542957,0.0
254,0.11540891,0.25712737,0.05788686,0.08307162,0.36561736,0.12088783,0.0
255,0.23704444,0.2382004,0.14181413,0.10680212,0.2068372,0.06930181,0.0
256,0.1012807,0.31236765,0.29646233,0.11978374,0.06915469,0.10095099,0.0
257,0.14241575,0.27143264,0.09603278,0.12577814,0.07362661,0.29071406,0.0
258,0.23816967,0.22977205,0.06055484,0.20761974,0.06140728,0.20247655,0.0
259,0.21814087,0.257682,0.05891076,0.09343376,0.2507654,0.12106718,0.0
260,0.1283129,0.2988971,0.16821593,0.09807278,0.17250782,0.13399346,0.0
261,0.09617104,0.10264569,0.13424651,0.07237902,0.25313738,0.34142038,0.0
262,0.35521078,0.14201279,0.12086653,0.1171421,0.1374427,0.12732512,0.0
263,0.21414031,0.17201947,0.16690248,0.3343906,0.05059187,0.0619553,0.0
264,0.11996998,0.1124845,0.09039199,0.21623455,0.3166115,0.14430751,0.0
265,0.27825716,0.13188341,0.16488464,0.11126681,0.18542206,0.12828587,0.0
266,0.06679961,0.390054,0.11510704,0.09609894,0.15366139,0.17827904,0.0
267,0.1427196,0.10261727,0.10453875,0.3192675,0.2501952,0.08066168,0.0
268,0.17951456,0.05895072,0.08287188,0.20691174,0.15287335,0.31887773,0.0
269,0.07962316,0.0822529,0.22127259,0.29674506,0.21434222,0.10576408,0.0
270,0.07283701,0.25345448,0.12215257,0.16233215,0.09255502,0.2966688,0.0
271,0.10480709,0.12591192,0.259499,0.25228742,0.10081912,0.15667537,0.0
272,0.1595351,0.12450626,0.17230585,0.18567751,0.2591195,0.0988557,0.0
273,0.22034132,0.0698802,0.13771293,0.09183606,0.23153631,0.24869324,0.0
274,0.11530861,0.09093966,0.20482653,0.3172814,0.08694556,0.18469822,0.0
275,0.31231517,0.05677026,0.14034273,0.09574215,0.25068808,0.14414163,0.0
276,0.14059913,0.2901055,0.27679098,0.10005314,0.09529014,0.09716117,0.0
277,0.17651233,0.23966928,0.15815674,0.17205493,0.15553917,0.09806753,0.0
278,0.34749705,0.0920414,0.08710831,0.14456181,0.23607877,0.09271272,0.0
279,0.2409941,0.23955227,0.3093985,0.06286106,0.09443345,0.05276057,0.0
280,0.20676246,0.08474081,0.3575891,0.06485056,0.21479851,0.07125861,0.0
281,0.05820896,0.32935414,0.05470906,0.06822146,0.31911278,0.17039365,0.0
282,0.11124934,0.10457891,0.17149772,0.24932264,0.22689043,0.13646093,0.0
283,0.3375124,0.0675541,0.23349853,0.19655836,0.07362512,0.09125153,0.0
284,0.11262641,0.08240098,0.07706604,0.1525822,0.32536095,0.24996348,0.0
285,0.15442798,0.21741566,0.1900265,0.23357867,0.0959123,0.1086389,0.0
286,0.23360324,0.09750406,0.06351809,0.21866688,0.22652134,0.16018637,0.0
287,0.2549307,0.04811671,0.23544084,0.06967562,0.17169258,0.22014344,0.0
288,0.10614981,0.10011237,0.19319306,0.292248,0.24688564,0.06141103,0.0
289,0.08485083,0.21941584,0.27146208,0.12340464,0.09129947,0.20956717,0.0
290,0.08455172,0.21662305,0.21935616,0.09835101,0.23443238,0.14668564,0.0
291,0.20858893,0.16329345,0.1791913,0.06508444,0.25887948,0.12496237,0.0
292,0.15776351,0.1452496,0.06765637,0.19001432,0.24661453,0.19270168,0.0
293,0.3283611,0.28888118,0.08098769,0.06933862,0.11796733,0.11446405,0.0
294,0.30600104,0.18228728,0.09294294,0.13420558,0.10126928,0.18329394,0.0
295,0.18315394,0.08621378,0.10663814,0.4298457,0.12460437,0.06954405,0.0
296,0.11281302,0.37534845,0.08898274,0.18959814,0.08703709,0.14622045,0.0
297,0.081713,0.17369916,0.18229501,0.3864336,0.08401722,0.09184197,0.0
298,0.24055605,0.06197795,0.0765418,0.27164415,0.27678007,0.07249995,0.0
299,0.28480566,0.16572613,0.10661313,0.07484671,0.32010183,0.04790658,0.0
300,0.14895995,0.2118341,0.07182459,0.36636445,0.13661675,0.06440013,0.0
301,0.18834174,0.13551287,0.13881317,0.20591341,0.07416064,0.25725824,0.0
302,0.16453204,0.17520773,0.18328871,0.10965656,0.22817296,0.13914202,0.0
303,0.0485432,0.19600347,0.1505808,0.07066941,0.32224646,0.2119567,0.0
304,0.16525164,0.19561566,0.15088099,0.1219395,0.07738122,0.28893095,0.0
305,0.19512425,0.10182329,0.07471275,0.2760138,0.24438499,0.10794096,0.0
306,0.05746859,0.06207876,0.23226212,0.27857864,0.23941775,0.1301941,0.0
307,0.12679394,0.13643283,0.15121303,0.12376159,0.21556653,0.24623208,0.0
308,0.2500303,0.1522538,0.12244043,0.21473362,0.19742265,0.06311922,0.0
309,0.12952882,0.13685197,0.359375,0.11418849,0.19577794,0.06427778,0.0
310,0.31542125,0.09221079,0.05715019,0.07298473,0.18124676,0.28098628,0.0
311,0.0963632,0.2509448,0.22319028,0.2542929,0.10600604,0.06920273,0.0
312,0.08028584,0.32937992,0.2188216,0.11348448,0.1659499,0.09207832,0.0
313,0.25474915,0.14821354,0.05413333,0.23816513,0.08854761,0.21619125,0.0
314,0.27507553,0.06550998,0.06655402,0.08633209,0.3272863,0.17924204,0.0
315,0.06473425,0.14784938,0.13595703,0.15495831,0.2440168,0.2524842,0.0
316,0.20328918,0.08791184,0.21978825,0.30626902,0.0859194,0.09682234,0.0
317,0.072465,0.14481458,0.10629515,0.1075087,0.32685274,0.24206384,0.0
318,0.12791361,0.14594537,0.10252671,0.0935812,0.13915926,0.39087394,0.0
319,0.05426936,0.07596015,0.11535264,0.0517634,0.37247732,0.33017707,0.0
320,0.09929883,0.21630463,0.17675364,0.09158494,0.29528436,0.12077353,0.0
321,0.12067825,0.24480096,0.27434188,0.08937249,0.07720053,0.19360597,0.0
322,0.18588752,0.08707617,0.31725177,0.13210364,0.17160933,0.10607146,0.0
323,0.15247141,0.26699516,0.17519237,0.17613633,0.11877881,0.11042591,0.0
324,0.08609504,0.07204081,0.11402764,0.11660906,0.23148619,0.37974128,0.0
325,0.1581521,0.0697036,0.17178938,0.0474274,0.33698303,0.21594453,0.0
326,0.29737213,0.12156398,0.2563976,0.08049206,0.10927468,0.13489951,0.0
327,0.13350564,0.09850981,0.16118498,0.34332588,0.11065232,0.15282138,0.0
328,0.04112739,0.19160879,0.25901917,0.16804424,0.05493996,0.28526053,0.0
329,0.06822001,0.10336567,0.11265133,0.11223516,0.2898887,0.3136391,0.0
330,0.3980551,0.13657169,0.14820977,0.15737347,0.09533496,0.06445503,0.0
331,0.14643727,0.27250287,0.19535205,0.10996288,0.19643317,0.07931182,0.0
332,0.21548688,0.0727389,0.10510392,0.20575413,0.23886201,0.16205423,0.0
