step,w0,w1,w2,w3,w4,w5,w6
250,0.30672342,0.084307,0.09102473,0.08326064,0.3070196,0.12766466,0.0
251,0.20469832,0.05192664,0.29778332,0.16994868,0.10330272,0.17234027,0.0
252,0.28939423,0.06635347,0.33685023,0.16425915,0.06544416,0.07769886,0.0
253,0.07870408,0.20063713,0.2192669,0.06433012,0.32517603,0.11188582,0.0
254,0.15205349,0.27226502,0.14126998,0.20674674,0.13624111,0.09142365,0.0
255,0.10705574,0.06897453,0.10877337,0.40539047,0.24704675,0.06275917,0.0
256,0.16556934,0.1979183,0.13041571,0.08892265,0.23940015,0.17777383,0.0
257,0.04524138,0.30438322,0.19242778,0.11251234,0.05199423,0.29344103,0.0
258,0.07538547,0.16650973,0.26094767,0.21371517,0.17251751,0.11092444,0.0
259,0.11258926,0.08947414,0.2792355,0.0613155,0.14614385,0.31124172,0.0
260,0.22318412,0.0821244,0.15494959,0.35708806,0.11299086,0.069663,0.0
261,0.09167136,0.21030621,0.25849077,0.10921127,0.06683405,0.26348633,0.0
262,0.12530726,0.05801381,0.13822882,0.25638062,0.09778257,0.3242869,0.0
263,0.3439873,0.29701227,0.06683056,0.11760065,0.11503345,0.05953576,0.0
264,0.2195414,0.066287,0.32922906,0.05744906,0.0653954,0.26209804,0.0
265,0.17359863,0.10787622,0.0866085,0.08275679,0.3633608,0.185799,0.0
266,0.11254297,0.06798682,0.08333667,0.08279308,0.31135368,0.34198675,0.0
267,0.07251201,0.13207492,0.21676451,0.42636424,0.06427702,0.08800736,0.0
268,0.04366757,0.26098022,0.16383633,0.12223336,0.15321872,0.2560639,0.0
269,0.16696459,0.09686521,0.05785428,0.27768582,0.16832215,0.23230788,0.0
270,0.08881273,0.14434056,0.07472583,0.10550299,0.3417415,0.2448765,0.0
271,0.17332655,0.07102549,0.2412495,0.35245773,0.06772357,0.09421717,0.0
272,0.08419134,0.17057747,0.2698866,0.05333585,0.218791,0.20321773,0.0
273,0.25044745,0.2863823,0.05658293,0.06308366,0.2013702,0.14213347,0.0
274,0.1856473,0.23652242,0.10042531,0.19131775,0.22134812,0.06473912,0.0
275,0.18414354,0.2646574,0.31711856,0.07414743,0.07382823,0.08610491,0.0
276,0.2049846,0.26267305,0.14812396,0.13776764,0.102978,0.1434727,0.0
277,0.09083652,0.09603836,0.18500373,0.30640954,0.0930418,0.22867009,0.0
278,0.29011765,0.3257328,0.0617458,0.09945216,0.16780007,0.05515149,0.0
279,0.07097699,0.3229488,0.09506331,0.09001601,0.3003515,0.12064347,0.0
280,0.10790571,0.24270828,0.06828523,0.079391,0.21734124,0.28436846,0.0
281,0.29306394,0.04665937,0.09144804,0.30381688,0.18701099,0.07800071,0.0
282,0.06143301,0.26264614,0.18805136,0.11179361,0.27592203,0.10015392,0.0
283,0.27029738,0.25059727,0.12962957,0.17360727,0.08904219,0.08682632,0.0
284,0.19313458,0.08782526,0.09830821,0.17430097,0.10880315,0.33762783,0.0
285,0.15492038,0.1880814,0.18462652,0.20601708,0.13382292,0.13253182,0.0
286,0.08732516,0.13169885,0.27681854,0.08258203,0.06363304,0.3579424,0.0
287,0.21365832,0.14674404,0.15203571,0.24177633,0.18787394,0.0579117,0.0
288,0.08389327,0.0844133,0.09606706,0.34187704,0.32948482,0.06426456,0.0
289,0.0955088,0.14618543,0.16693187,0.25068355,0.16790232,0.17278804,0.0
290,0.32642242,0.07812797,0.12096714,0.09453201,0.11815578,0.2617946,0.0
291,0.08933007,0.09178951,0.36689547,0.12397435,0.18965453,0.13835602,0.0
292,0.11995003,0.25900605,0.29445374,0.0759946,0.04576842,0.20482711,0.0
293,0.1472027,0.08396506,0.09733193,0.34951395,0.20424983,0.11773659,0.0
294,0.04156095,0.19107172,0.09539831,0.126482,0.29868314,0.24680391,0.0
295,0.11675912,0.2622578,0.0863139,0.13279516,0.06797349,0.33390048,0.0
296,0.16646956,0.09964226,0.18591666,0.06553156,0.281265,0.20117496,0.0
297,0.15264869,0.25672907,0.12545924,0.1721594,0.12751544,0.16548812,0.0
298,0.07434673,0.16692919,0.18047237,0.07890572,0.37084877,0.12849732,0.0
299,0.16098092,0.23197567,0.16281053,0.14305982,0.05425774,0.24691528,0.0
300,0.27487394,0.188382,0.07058053,0.28312993,0.06308078,0.11995286,0.0
301,0.15524589,0.12475446,0.13276099,0.10847127,0.13893312,0.33983427,0.0
302,0.13316695,0.09603284,0.13432239,0.06961618,0.19374907,0.3731125,0.0
303,0.126387,0.25078636,0.07675709,0.18694086,0.18784758,0.17128108,0.0
304,0.10764796,0.16109864,0.22917122,0.05957493,0.13086483,0.31164244,0.0
305,0.18182354,0.10666692,0.1900809,0.27149186,0.14253987,0.10739698,0.0
306,0.1762136,0.04414508,0.20425524,0.280247,0.23116815,0.06397092,0.0
307,0.12786251,0.07851697,0.0669886,0.378138,0.08974984,0.25874412,0.0
308,0.2377485,0.1896159,0.21654144,0.11409415,0.14848806,0.0935119,0.0
309,0.24934831,0.13614129,0.31158754,0.11193513,0.06731033,0.12367727,0.0
310,0.17924632,0.09682432,0.11479832,0.16439036,0.08033386,0.36440682,0.0
311,0.30931878,0.1213154,0.17304672,0.1061218,0.1568791,0.13331816,0.0
312,0.07167074,0.06260262,0.05676155,0.3373101,0.3358589,0.1357961,0.0
313,0.1369414,0.04777195,0.26867944,0.07796849,0.21247317,0.2561655,0.0
314,0.0733884,0.08774717,0.28329796,0.20687975,0.13196518,0.21672153,0.0
315,0.16931352,0.1869891,0.13414763,0.08040716,0.20047355,0.22866908,0.0
316,0.32233772,0.0891875,0.13949636,0.12538084,0.0854383,0.23815925,0.0
317,0.09645008,0.05622691,0.26666105,0.28294852,0.11287608,0.18483737,0.0
318,0.10930119,0.10863113,0.12571952,0.40514854,0.13847895,0.11272061,0.0
319,0.1255074,0.38659516,0.1679239,0.05373688,0.16632517,0.09991144,0.0
320,0.16672851,0.17024043,0.22234061,0.12277527,0.1416325,0.17628266,0.0
