idx,rep,seed,run_timestamp,exit_code,miss_ratio,byte_miss_ratio,throughput_mqps,trace_file,cache_ratio,config
1,1,101,1063_to032_20260213_2325__stage2_001_r01,0,0.368837,0.352110,0.01,"data/TencentCBS/1063.oracleGeneral.zst",0.1,"LOH_PARALLEL_SAFE=1 LOH_SKIP_PIP_INSTALL=1 LOH_SKIP_BUILD=1 CACHESIM_VERBOSE=0 CACHESIM_NUM_REQ=3000000 LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=0 LOH_USE_HEURISTIC_SIGNS=0 LOH_INCLUDE_HIT_MISS_FEATURES=1 LOH_INCLUDE_CACHE_FEATURES=1 LOH_INCLUDE_CANDIDATE_FEATURES=0 LOH_INCLUDE_TOPK_CANDIDATE_FEATURES=0 LOH_INCLUDE_AVGTOPK_CANDIDATE_FEATURES=0 LOH_INCLUDE_REQUEST=1 RL_STATE_USE_MISSRATIO=1 LOH_ENABLE_PENALTY=1 LOH_REWARD_USE_PENALTY=0 LOH_RL_ALGO=SAC LOH_ACTION_SCALE=1.0 LOH_USE_SOFTMAX=0 LOH_USE_HEURISTIC_SIGNS=0"
2,1,201,1063_to032_20260213_2325__stage2_002_r01,0,0.363780,0.347911,0.01,"data/TencentCBS/1063.oracleGeneral.zst",0.1,"LOH_PARALLEL_SAFE=1 LOH_SKIP_PIP_INSTALL=1 LOH_SKIP_BUILD=1 CACHESIM_VERBOSE=0 CACHESIM_NUM_REQ=3000000 LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=0 LOH_USE_HEURISTIC_SIGNS=0 LOH_INCLUDE_HIT_MISS_FEATURES=1 LOH_INCLUDE_CACHE_FEATURES=1 LOH_INCLUDE_CANDIDATE_FEATURES=0 LOH_INCLUDE_TOPK_CANDIDATE_FEATURES=0 LOH_INCLUDE_AVGTOPK_CANDIDATE_FEATURES=0 LOH_INCLUDE_REQUEST=1 RL_STATE_USE_MISSRATIO=1 LOH_ENABLE_PENALTY=1 LOH_REWARD_USE_PENALTY=1 LOH_RL_ALGO=SAC LOH_ACTION_SCALE=1.0 LOH_USE_SOFTMAX=0 LOH_USE_HEURISTIC_SIGNS=0 LOH_PENALTY_SCALE=log LOH_PENALTY_REWARD_FORMULA=neg LOH_REWARD_W_PENALTY=0.1 LOH_PENALTY_CUTOFF=0 LOH_PENALTY_DMAX=400000 LOH_PENALTY_EMPTY_AS_GOOD=1 LOH_PENALTY_REFINE_ON_LATE=1 LOH_PENALTY_NO_EVICT_REWARD=keep LOH_PENALTY_BASELINE_DECAY=0.99 LOH_SURVIVAL_BINS=64 LOH_SURVIVAL_QUANTILE=0.99 LOH_SURVIVAL_MINCOUNT=1000 LOH_PENALTY_NET_GOOD_SCALE=1.0 LOH_PENALTY_NET_PENALTY_SCALE=1.0"
3,1,301,1063_to032_20260213_2325__stage2_003_r01,0,0.370227,0.350535,0.01,"data/TencentCBS/1063.oracleGeneral.zst",0.1,"LOH_PARALLEL_SAFE=1 LOH_SKIP_PIP_INSTALL=1 LOH_SKIP_BUILD=1 CACHESIM_VERBOSE=0 CACHESIM_NUM_REQ=3000000 LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=0 LOH_USE_HEURISTIC_SIGNS=0 LOH_INCLUDE_HIT_MISS_FEATURES=1 LOH_INCLUDE_CACHE_FEATURES=1 LOH_INCLUDE_CANDIDATE_FEATURES=0 LOH_INCLUDE_TOPK_CANDIDATE_FEATURES=0 LOH_INCLUDE_AVGTOPK_CANDIDATE_FEATURES=0 LOH_INCLUDE_REQUEST=1 RL_STATE_USE_MISSRATIO=1 LOH_ENABLE_PENALTY=1 LOH_REWARD_USE_PENALTY=0 LOH_RL_ALGO=SAC LOH_ACTION_SCALE=1.0 LOH_USE_SOFTMAX=0 LOH_USE_HEURISTIC_SIGNS=1"
4,1,401,1063_to032_20260213_2325__stage2_004_r01,0,0.366927,0.349370,0.01,"data/TencentCBS/1063.oracleGeneral.zst",0.1,"LOH_PARALLEL_SAFE=1 LOH_SKIP_PIP_INSTALL=1 LOH_SKIP_BUILD=1 CACHESIM_VERBOSE=0 CACHESIM_NUM_REQ=3000000 LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=0 LOH_USE_HEURISTIC_SIGNS=0 LOH_INCLUDE_HIT_MISS_FEATURES=1 LOH_INCLUDE_CACHE_FEATURES=1 LOH_INCLUDE_CANDIDATE_FEATURES=0 LOH_INCLUDE_TOPK_CANDIDATE_FEATURES=0 LOH_INCLUDE_AVGTOPK_CANDIDATE_FEATURES=0 LOH_INCLUDE_REQUEST=1 RL_STATE_USE_MISSRATIO=1 LOH_ENABLE_PENALTY=1 LOH_REWARD_USE_PENALTY=1 LOH_RL_ALGO=SAC LOH_ACTION_SCALE=1.0 LOH_USE_SOFTMAX=0 LOH_USE_HEURISTIC_SIGNS=1 LOH_PENALTY_SCALE=log LOH_PENALTY_REWARD_FORMULA=neg LOH_REWARD_W_PENALTY=0.1 LOH_PENALTY_CUTOFF=0 LOH_PENALTY_DMAX=400000 LOH_PENALTY_EMPTY_AS_GOOD=1 LOH_PENALTY_REFINE_ON_LATE=1 LOH_PENALTY_NO_EVICT_REWARD=keep LOH_PENALTY_BASELINE_DECAY=0.99 LOH_SURVIVAL_BINS=64 LOH_SURVIVAL_QUANTILE=0.99 LOH_SURVIVAL_MINCOUNT=1000 LOH_PENALTY_NET_GOOD_SCALE=1.0 LOH_PENALTY_NET_PENALTY_SCALE=1.0"
5,1,501,1063_to032_20260213_2325__stage2_005_r01,0,0.421230,0.401850,0.01,"data/TencentCBS/1063.oracleGeneral.zst",0.1,"LOH_PARALLEL_SAFE=1 LOH_SKIP_PIP_INSTALL=1 LOH_SKIP_BUILD=1 CACHESIM_VERBOSE=0 CACHESIM_NUM_REQ=3000000 LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=0 LOH_USE_HEURISTIC_SIGNS=0 LOH_INCLUDE_HIT_MISS_FEATURES=1 LOH_INCLUDE_CACHE_FEATURES=1 LOH_INCLUDE_CANDIDATE_FEATURES=0 LOH_INCLUDE_TOPK_CANDIDATE_FEATURES=0 LOH_INCLUDE_AVGTOPK_CANDIDATE_FEATURES=0 LOH_INCLUDE_REQUEST=1 RL_STATE_USE_MISSRATIO=1 LOH_ENABLE_PENALTY=1 LOH_REWARD_USE_PENALTY=0 LOH_RL_ALGO=SAC LOH_ACTION_SCALE=1.0 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0"
6,1,601,1063_to032_20260213_2325__stage2_006_r01,0,0.419892,0.400383,0.01,"data/TencentCBS/1063.oracleGeneral.zst",0.1,"LOH_PARALLEL_SAFE=1 LOH_SKIP_PIP_INSTALL=1 LOH_SKIP_BUILD=1 CACHESIM_VERBOSE=0 CACHESIM_NUM_REQ=3000000 LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=0 LOH_USE_HEURISTIC_SIGNS=0 LOH_INCLUDE_HIT_MISS_FEATURES=1 LOH_INCLUDE_CACHE_FEATURES=1 LOH_INCLUDE_CANDIDATE_FEATURES=0 LOH_INCLUDE_TOPK_CANDIDATE_FEATURES=0 LOH_INCLUDE_AVGTOPK_CANDIDATE_FEATURES=0 LOH_INCLUDE_REQUEST=1 RL_STATE_USE_MISSRATIO=1 LOH_ENABLE_PENALTY=1 LOH_REWARD_USE_PENALTY=1 LOH_RL_ALGO=SAC LOH_ACTION_SCALE=1.0 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0 LOH_PENALTY_SCALE=log LOH_PENALTY_REWARD_FORMULA=neg LOH_REWARD_W_PENALTY=0.1 LOH_PENALTY_CUTOFF=0 LOH_PENALTY_DMAX=400000 LOH_PENALTY_EMPTY_AS_GOOD=1 LOH_PENALTY_REFINE_ON_LATE=1 LOH_PENALTY_NO_EVICT_REWARD=keep LOH_PENALTY_BASELINE_DECAY=0.99 LOH_SURVIVAL_BINS=64 LOH_SURVIVAL_QUANTILE=0.99 LOH_SURVIVAL_MINCOUNT=1000 LOH_PENALTY_NET_GOOD_SCALE=1.0 LOH_PENALTY_NET_PENALTY_SCALE=1.0"
7,1,701,1063_to032_20260213_2325__stage2_007_r01,0,0.598923,0.571767,0.01,"data/TencentCBS/1063.oracleGeneral.zst",0.1,"LOH_PARALLEL_SAFE=1 LOH_SKIP_PIP_INSTALL=1 LOH_SKIP_BUILD=1 CACHESIM_VERBOSE=0 CACHESIM_NUM_REQ=3000000 LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=0 LOH_USE_HEURISTIC_SIGNS=0 LOH_INCLUDE_HIT_MISS_FEATURES=1 LOH_INCLUDE_CACHE_FEATURES=1 LOH_INCLUDE_CANDIDATE_FEATURES=0 LOH_INCLUDE_TOPK_CANDIDATE_FEATURES=0 LOH_INCLUDE_AVGTOPK_CANDIDATE_FEATURES=0 LOH_INCLUDE_REQUEST=1 RL_STATE_USE_MISSRATIO=1 LOH_ENABLE_PENALTY=1 LOH_REWARD_USE_PENALTY=0 LOH_RL_ALGO=SAC LOH_ACTION_SCALE=1.0 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=1"
8,1,801,1063_to032_20260213_2325__stage2_008_r01,0,0.604244,0.575240,0.01,"data/TencentCBS/1063.oracleGeneral.zst",0.1,"LOH_PARALLEL_SAFE=1 LOH_SKIP_PIP_INSTALL=1 LOH_SKIP_BUILD=1 CACHESIM_VERBOSE=0 CACHESIM_NUM_REQ=3000000 LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=0 LOH_USE_HEURISTIC_SIGNS=0 LOH_INCLUDE_HIT_MISS_FEATURES=1 LOH_INCLUDE_CACHE_FEATURES=1 LOH_INCLUDE_CANDIDATE_FEATURES=0 LOH_INCLUDE_TOPK_CANDIDATE_FEATURES=0 LOH_INCLUDE_AVGTOPK_CANDIDATE_FEATURES=0 LOH_INCLUDE_REQUEST=1 RL_STATE_USE_MISSRATIO=1 LOH_ENABLE_PENALTY=1 LOH_REWARD_USE_PENALTY=1 LOH_RL_ALGO=SAC LOH_ACTION_SCALE=1.0 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=1 LOH_PENALTY_SCALE=log LOH_PENALTY_REWARD_FORMULA=neg LOH_REWARD_W_PENALTY=0.1 LOH_PENALTY_CUTOFF=0 LOH_PENALTY_DMAX=400000 LOH_PENALTY_EMPTY_AS_GOOD=1 LOH_PENALTY_REFINE_ON_LATE=1 LOH_PENALTY_NO_EVICT_REWARD=keep LOH_PENALTY_BASELINE_DECAY=0.99 LOH_SURVIVAL_BINS=64 LOH_SURVIVAL_QUANTILE=0.99 LOH_SURVIVAL_MINCOUNT=1000 LOH_PENALTY_NET_GOOD_SCALE=1.0 LOH_PENALTY_NET_PENALTY_SCALE=1.0"
9,1,901,1063_to032_20260213_2325__stage2_009_r01,0,0.423111,0.401900,0.01,"data/TencentCBS/1063.oracleGeneral.zst",0.1,"LOH_PARALLEL_SAFE=1 LOH_SKIP_PIP_INSTALL=1 LOH_SKIP_BUILD=1 CACHESIM_VERBOSE=0 CACHESIM_NUM_REQ=3000000 LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=0 LOH_USE_HEURISTIC_SIGNS=0 LOH_INCLUDE_HIT_MISS_FEATURES=1 LOH_INCLUDE_CACHE_FEATURES=1 LOH_INCLUDE_CANDIDATE_FEATURES=0 LOH_INCLUDE_TOPK_CANDIDATE_FEATURES=0 LOH_INCLUDE_AVGTOPK_CANDIDATE_FEATURES=0 LOH_INCLUDE_REQUEST=1 RL_STATE_USE_MISSRATIO=1 LOH_ENABLE_PENALTY=1 LOH_REWARD_USE_PENALTY=0 LOH_RL_ALGO=SAC LOH_ACTION_SCALE=1.0 LOH_SCORE_USE_COMPOUND=1 LOH_SCORE_USE_IRT=1 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0"
10,1,1001,1063_to032_20260213_2325__stage2_010_r01,0,0.422908,0.402021,0.01,"data/TencentCBS/1063.oracleGeneral.zst",0.1,"LOH_PARALLEL_SAFE=1 LOH_SKIP_PIP_INSTALL=1 LOH_SKIP_BUILD=1 CACHESIM_VERBOSE=0 CACHESIM_NUM_REQ=3000000 LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=0 LOH_USE_HEURISTIC_SIGNS=0 LOH_INCLUDE_HIT_MISS_FEATURES=1 LOH_INCLUDE_CACHE_FEATURES=1 LOH_INCLUDE_CANDIDATE_FEATURES=0 LOH_INCLUDE_TOPK_CANDIDATE_FEATURES=0 LOH_INCLUDE_AVGTOPK_CANDIDATE_FEATURES=0 LOH_INCLUDE_REQUEST=1 RL_STATE_USE_MISSRATIO=1 LOH_ENABLE_PENALTY=1 LOH_REWARD_USE_PENALTY=1 LOH_RL_ALGO=SAC LOH_ACTION_SCALE=1.0 LOH_SCORE_USE_COMPOUND=1 LOH_SCORE_USE_IRT=1 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0 LOH_PENALTY_SCALE=log LOH_PENALTY_REWARD_FORMULA=net2 LOH_REWARD_W_PENALTY=2.0 LOH_PENALTY_CUTOFF=0 LOH_PENALTY_DMAX=400000 LOH_PENALTY_EMPTY_AS_GOOD=1 LOH_PENALTY_REFINE_ON_LATE=1 LOH_PENALTY_NO_EVICT_REWARD=keep LOH_PENALTY_BASELINE_DECAY=0.99 LOH_SURVIVAL_BINS=64 LOH_SURVIVAL_QUANTILE=0.99 LOH_SURVIVAL_MINCOUNT=1000 LOH_PENALTY_NET_GOOD_SCALE=1.0 LOH_PENALTY_NET_PENALTY_SCALE=1.0"
11,1,1101,1063_to032_20260213_2325__stage2_011_r01,0,0.369572,0.349950,0.01,"data/TencentCBS/1063.oracleGeneral.zst",0.1,"LOH_PARALLEL_SAFE=1 LOH_SKIP_PIP_INSTALL=1 LOH_SKIP_BUILD=1 CACHESIM_VERBOSE=0 CACHESIM_NUM_REQ=3000000 LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=0 LOH_USE_HEURISTIC_SIGNS=0 LOH_INCLUDE_HIT_MISS_FEATURES=1 LOH_INCLUDE_CACHE_FEATURES=1 LOH_INCLUDE_CANDIDATE_FEATURES=0 LOH_INCLUDE_TOPK_CANDIDATE_FEATURES=0 LOH_INCLUDE_AVGTOPK_CANDIDATE_FEATURES=0 LOH_INCLUDE_REQUEST=1 RL_STATE_USE_MISSRATIO=1 LOH_ENABLE_PENALTY=1 LOH_REWARD_USE_PENALTY=0 LOH_RL_ALGO=SAC LOH_ACTION_SCALE=1.0 RL_STATE_USE_MISSRATIO=0"
