trace,mode,compound,irt,softmax,signs,miss_ratio,byte_miss_ratio,throughput_mqps,exit_code,run_timestamp,config
meta_reag,compound=1,1,,0,0,0.397913,0.244240,0.0100,0,modes_cpd_soft_sign_3m_20260206_145822_meta_reag_001_r01,LOH_SKIP_PIP_INSTALL=1 LOH_SKIP_BUILD=1 LOH_PARALLEL_SAFE=1 CACHESIM_VERBOSE=0 CACHESIM_NUM_REQ=3000000 LOH_RL_ALGO=SAC LOH_ACTION_SCALE=1.0 LOH_SCORE_USE_COMPOUND=1 LOH_USE_SOFTMAX=0 LOH_USE_HEURISTIC_SIGNS=0
meta_reag,compound=1,1,,0,1,0.398412,0.241391,0.0100,0,modes_cpd_soft_sign_3m_20260206_145822_meta_reag_002_r01,LOH_SKIP_PIP_INSTALL=1 LOH_SKIP_BUILD=1 LOH_PARALLEL_SAFE=1 CACHESIM_VERBOSE=0 CACHESIM_NUM_REQ=3000000 LOH_RL_ALGO=SAC LOH_ACTION_SCALE=1.0 LOH_SCORE_USE_COMPOUND=1 LOH_USE_SOFTMAX=0 LOH_USE_HEURISTIC_SIGNS=1
meta_reag,compound=1,1,,1,0,0.368247,0.225172,0.0100,0,modes_cpd_soft_sign_3m_20260206_145822_meta_reag_003_r01,LOH_SKIP_PIP_INSTALL=1 LOH_SKIP_BUILD=1 LOH_PARALLEL_SAFE=1 CACHESIM_VERBOSE=0 CACHESIM_NUM_REQ=3000000 LOH_RL_ALGO=SAC LOH_ACTION_SCALE=1.0 LOH_SCORE_USE_COMPOUND=1 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
meta_reag,compound=1,1,,1,1,0.368286,0.225248,0.0100,0,modes_cpd_soft_sign_3m_20260206_145822_meta_reag_004_r01,LOH_SKIP_PIP_INSTALL=1 LOH_SKIP_BUILD=1 LOH_PARALLEL_SAFE=1 CACHESIM_VERBOSE=0 CACHESIM_NUM_REQ=3000000 LOH_RL_ALGO=SAC LOH_ACTION_SCALE=1.0 LOH_SCORE_USE_COMPOUND=1 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=1
meta_reag,"compound=0,irt=0",0,0,0,0,0.400891,0.240756,0.0100,0,modes_cpd_soft_sign_3m_20260206_145822_meta_reag_005_r01,LOH_SKIP_PIP_INSTALL=1 LOH_SKIP_BUILD=1 LOH_PARALLEL_SAFE=1 CACHESIM_VERBOSE=0 CACHESIM_NUM_REQ=3000000 LOH_RL_ALGO=SAC LOH_ACTION_SCALE=1.0 LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=0 LOH_USE_HEURISTIC_SIGNS=0
meta_reag,"compound=0,irt=0",0,0,0,1,0.395534,0.238370,0.0100,0,modes_cpd_soft_sign_3m_20260206_145822_meta_reag_006_r01,LOH_SKIP_PIP_INSTALL=1 LOH_SKIP_BUILD=1 LOH_PARALLEL_SAFE=1 CACHESIM_VERBOSE=0 CACHESIM_NUM_REQ=3000000 LOH_RL_ALGO=SAC LOH_ACTION_SCALE=1.0 LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=0 LOH_USE_HEURISTIC_SIGNS=1
meta_reag,"compound=0,irt=0",0,0,1,0,0.368942,0.225700,0.0100,0,modes_cpd_soft_sign_3m_20260206_145822_meta_reag_007_r01,LOH_SKIP_PIP_INSTALL=1 LOH_SKIP_BUILD=1 LOH_PARALLEL_SAFE=1 CACHESIM_VERBOSE=0 CACHESIM_NUM_REQ=3000000 LOH_RL_ALGO=SAC LOH_ACTION_SCALE=1.0 LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=0
meta_reag,"compound=0,irt=0",0,0,1,1,0.425637,0.262699,0.0100,0,modes_cpd_soft_sign_3m_20260206_145822_meta_reag_008_r01,LOH_SKIP_PIP_INSTALL=1 LOH_SKIP_BUILD=1 LOH_PARALLEL_SAFE=1 CACHESIM_VERBOSE=0 CACHESIM_NUM_REQ=3000000 LOH_RL_ALGO=SAC LOH_ACTION_SCALE=1.0 LOH_SCORE_USE_COMPOUND=0 LOH_SCORE_USE_IRT=0 LOH_USE_SOFTMAX=1 LOH_USE_HEURISTIC_SIGNS=1
