idx,n,miss_ratio_mean,miss_ratio_std,byte_miss_ratio_mean,byte_miss_ratio_std,throughput_mqps_mean,throughput_mqps_std,config
1,1,0.368800,0.000000,0.217300,0.000000,0.020000,0.000000,LOH_INCLUDE_REQUEST=1 LOH_DEBUG_LEVEL=1 LOH_FEATURE_LOG1P=1 LOH_FEATURE_LOG1P_RECIPROCAL=0 LOH_ENABLE_FEATURE_NORMALIZATION=1 LOH_USE_HEURISTIC_SIGNS=1 LOH_SCORE_USE_COMPOUND=1 LOH_SCORE_USE_IRT=1 LOH_RL_ALGO=SAC LOH_DUAL_CHANNEL=0 LOH_USE_SOFTMAX=1 LOH_SOFT_PRIOR=0 LOH_SOFTMAX_TEMP=1.0 LOH_ACTION_BOUND=1.0 LOH_ACTION_SCALE=1.0 LOH_WEIGHT_EMA=0.0 LOH_WEIGHT_CLIP=0.0
2,1,0.368800,0.000000,0.217100,0.000000,0.020000,0.000000,LOH_INCLUDE_REQUEST=1 LOH_DEBUG_LEVEL=1 LOH_FEATURE_LOG1P=1 LOH_FEATURE_LOG1P_RECIPROCAL=0 LOH_ENABLE_FEATURE_NORMALIZATION=1 LOH_USE_HEURISTIC_SIGNS=1 LOH_SCORE_USE_COMPOUND=1 LOH_SCORE_USE_IRT=1 LOH_RL_ALGO=SAC LOH_DUAL_CHANNEL=0 LOH_USE_SOFTMAX=1 LOH_SOFT_PRIOR=1 LOH_SOFT_PRIOR_BIAS=0.5 LOH_SOFTMAX_TEMP=1.0 LOH_ACTION_BOUND=1.0 LOH_ACTION_SCALE=1.0 LOH_WEIGHT_EMA=0.0 LOH_WEIGHT_CLIP=0.0
3,1,0.369600,0.000000,0.216700,0.000000,0.020000,0.000000,LOH_INCLUDE_REQUEST=1 LOH_DEBUG_LEVEL=1 LOH_FEATURE_LOG1P=1 LOH_FEATURE_LOG1P_RECIPROCAL=0 LOH_ENABLE_FEATURE_NORMALIZATION=1 LOH_USE_HEURISTIC_SIGNS=1 LOH_SCORE_USE_COMPOUND=1 LOH_SCORE_USE_IRT=1 LOH_RL_ALGO=SAC LOH_DUAL_CHANNEL=0 LOH_USE_SOFTMAX=1 LOH_SOFT_PRIOR=1 LOH_SOFT_PRIOR_BIAS=1.0 LOH_SOFTMAX_TEMP=0.7 LOH_ACTION_BOUND=1.0 LOH_ACTION_SCALE=1.0 LOH_WEIGHT_EMA=0.0 LOH_WEIGHT_CLIP=0.0
4,1,0.368100,0.000000,0.218200,0.000000,0.000000,0.000000,LOH_INCLUDE_REQUEST=1 LOH_DEBUG_LEVEL=1 LOH_FEATURE_LOG1P=1 LOH_FEATURE_LOG1P_RECIPROCAL=0 LOH_ENABLE_FEATURE_NORMALIZATION=1 LOH_USE_HEURISTIC_SIGNS=1 LOH_SCORE_USE_COMPOUND=1 LOH_SCORE_USE_IRT=1 LOH_RL_ALGO=SAC LOH_DUAL_CHANNEL=0 LOH_USE_SOFTMAX=1 LOH_SOFT_PRIOR=1 LOH_SOFT_PRIOR_BIAS=0.5 LOH_SOFTMAX_TEMP=0.7 LOH_ACTION_BOUND=1.0 LOH_ACTION_SCALE=1.0 LOH_WEIGHT_EMA=0.9 LOH_WEIGHT_CLIP=1.0 SAC_BUFFER_SIZE=50000 SAC_LEARNING_STARTS=1000 SAC_TRAIN_FREQ=4 SAC_GRADIENT_STEPS=2
