idx,n,miss_ratio_mean,miss_ratio_std,byte_miss_ratio_mean,byte_miss_ratio_std,throughput_mqps_mean,throughput_mqps_std,config
1,1,0.374748,0.000000,0.342836,0.000000,0.010000,0.000000,"LOH_RL_ALGO=SAC LOH_SCORE_USE_COMPOUND=1 LOH_FEATURE_LOG1P=1 LOH_USE_SOFTMAX=1 LOH_SOFTMAX_TEMP=1.0 LOH_ACTION_BOUND=5.0 LOH_ACTION_SCALE=5.0 LOH_INCLUDE_CACHE_FEATURES=1 LOH_INCLUDE_HIT_MISS_FEATURES=1 LOH_MISS_RATIO_WEIGHT=1.0 LOH_REWARD_SCALE=1.0 RL_UPDATE_INTERVAL=200 LOH_SOFT_PRIOR=1 LOH_SOFT_PRIOR_VALUES=0.5,0.0,-2.5,0.0,0.0,0.0"
2,1,0.374922,0.000000,0.344688,0.000000,0.010000,0.000000,"LOH_RL_ALGO=SAC LOH_SCORE_USE_COMPOUND=1 LOH_FEATURE_LOG1P=1 LOH_USE_SOFTMAX=1 LOH_SOFTMAX_TEMP=1.0 LOH_ACTION_BOUND=5.0 LOH_ACTION_SCALE=5.0 LOH_INCLUDE_CACHE_FEATURES=1 LOH_INCLUDE_HIT_MISS_FEATURES=1 LOH_MISS_RATIO_WEIGHT=1.0 LOH_REWARD_SCALE=1.0 RL_UPDATE_INTERVAL=200 LOH_SOFT_PRIOR=1 LOH_SOFT_PRIOR_VALUES=-0.5,0.0,-2.5,0.0,0.0,0.0"
3,1,0.389527,0.000000,0.368210,0.000000,0.010000,0.000000,"LOH_RL_ALGO=SAC LOH_SCORE_USE_COMPOUND=1 LOH_FEATURE_LOG1P=1 LOH_USE_SOFTMAX=0 LOH_SCORE_MODEL=linear LOH_ACTION_BOUND=5.0 LOH_ACTION_SCALE=1.0 LOH_INCLUDE_CACHE_FEATURES=1 LOH_INCLUDE_HIT_MISS_FEATURES=1 LOH_MISS_RATIO_WEIGHT=1.0 LOH_REWARD_SCALE=1.0 RL_UPDATE_INTERVAL=200 LOH_SOFT_PRIOR=1 LOH_SOFT_PRIOR_VALUES=1.0,0.0,-2.5,0.0,0.0,0.0"
4,1,0.390772,0.000000,0.370489,0.000000,0.010000,0.000000,"LOH_RL_ALGO=SAC LOH_SCORE_USE_COMPOUND=1 LOH_FEATURE_LOG1P=1 LOH_USE_SOFTMAX=0 LOH_SCORE_MODEL=linear LOH_ACTION_BOUND=5.0 LOH_ACTION_SCALE=1.0 LOH_INCLUDE_CACHE_FEATURES=1 LOH_INCLUDE_HIT_MISS_FEATURES=1 LOH_MISS_RATIO_WEIGHT=1.0 LOH_REWARD_SCALE=1.0 RL_UPDATE_INTERVAL=200 LOH_SOFT_PRIOR=1 LOH_SOFT_PRIOR_VALUES=-1.0,0.0,-2.5,0.0,0.0,0.0"
